timestamp,open,high,low,close,volume
2025-09-21 10:00:00,115679.1,115711.5,115614.2,115617.0,18.065771
2025-09-21 09:30:00,115472.2,115712.6,115330.0,115679.1,111.962495
2025-09-21 09:00:00,115640.7,115640.8,115450.0,115472.2,40.993211
2025-09-21 08:30:00,115594.9,115640.9,115557.9,115640.7,32.635776
2025-09-21 08:00:00,115812.4,115821.0,115594.8,115594.9,36.522446
2025-09-21 07:30:00,115620.7,115812.9,115620.6,115812.4,92.539891
2025-09-21 07:00:00,115690.1,115704.7,115620.6,115620.7,21.397155
2025-09-21 06:30:00,115788.5,115788.6,115690.0,115690.1,25.278182
2025-09-21 06:00:00,115677.0,115796.3,115677.0,115788.5,32.308939
2025-09-21 05:30:00,115535.8,115677.1,115524.0,115677.0,17.049342
2025-09-21 05:00:00,115502.5,115563.9,115498.5,115535.8,24.482969
2025-09-21 04:30:00,115579.3,115580.3,115498.5,115502.5,20.745652
2025-09-21 04:00:00,115675.7,115675.8,115579.3,115579.3,15.072119
2025-09-21 03:30:00,115656.7,115679.5,115626.7,115675.7,25.434984
2025-09-21 03:00:00,115693.2,115720.0,115616.7,115656.7,38.399012
2025-09-21 02:30:00,115521.1,115716.4,115521.1,115693.2,28.763664
2025-09-21 02:00:00,115500.1,115595.3,115448.1,115521.1,38.588839
2025-09-21 01:30:00,115566.4,115578.7,115500.0,115500.1,18.206117
2025-09-21 01:00:00,115649.5,115649.5,115566.3,115566.4,28.750995
2025-09-21 00:30:00,115593.3,115682.4,115554.4,115649.5,39.068268
2025-09-21 00:00:00,115680.9,115721.9,115591.0,115593.3,31.888292
2025-09-20 23:30:00,115722.2,115722.3,115614.2,115680.9,33.713347
2025-09-20 23:00:00,115769.5,115769.5,115717.7,115722.2,14.414865
2025-09-20 22:30:00,115765.3,115786.8,115740.8,115769.5,20.472453
2025-09-20 22:00:00,115784.5,115804.6,115765.0,115765.3,19.918533
2025-09-20 21:30:00,115883.0,115939.6,115766.3,115784.5,38.067744
2025-09-20 21:00:00,115721.1,115883.1,115721.0,115883.0,34.038622
2025-09-20 20:30:00,115758.8,115793.9,115721.1,115721.1,23.459473
2025-09-20 20:00:00,115689.0,115758.8,115686.3,115758.8,23.057528
2025-09-20 19:30:00,115779.4,115783.8,115688.9,115689.0,31.932829
2025-09-20 19:00:00,115715.8,115800.7,115703.9,115779.4,41.114649
2025-09-20 18:30:00,115791.3,115791.3,115707.0,115715.8,58.748659
2025-09-20 18:00:00,115824.1,115824.1,115700.0,115791.3,43.30053
2025-09-20 17:30:00,115850.8,115898.8,115819.2,115824.1,29.299836
2025-09-20 17:00:00,116032.1,116087.1,115831.5,115850.8,50.729751
2025-09-20 16:30:00,115955.8,116062.9,115920.1,116032.1,51.378873
2025-09-20 16:00:00,115994.6,116052.7,115884.7,115955.8,76.502366
2025-09-20 15:30:00,116114.7,116125.0,115949.9,115994.6,67.520756
2025-09-20 15:00:00,115969.6,116125.0,115969.6,116114.7,105.675029
2025-09-20 14:30:00,115903.7,116034.4,115903.7,115969.6,64.490168
2025-09-20 14:00:00,115921.9,115951.4,115889.7,115903.7,52.415272
